,Datetime,Class A,Class B
2118,1528230600,6035,1242
2119,1528317000,6081,1411
2120,1528403400,8334,1470
2121,1528489800,6605,1587
2122,1528576200,3955,1128
2123,1528662600,5787,1556
2124,1528749000,6080,1747
2125,1528835400,6023,1860
2126,1528921800,6115,1719
2127,1529008200,6961,1061
2128,1529094600,12289,1011
2129,1529181000,7943,1574
2130,1529267400,6776,1714
2131,1529353800,6648,1862
2132,1529440200,6584,1767
2133,1529526600,6877,1666
2134,1529613000,8384,1153
2135,1529699400,7251,1453
2136,1529785800,6320,1682
2137,1529872200,6595,1727
2138,1529958600,6284,1736
2139,1530045000,6710,1775
2140,1530131400,7130,1659
2141,1530217800,9554,1372
2142,1530304200,6719,1487
2143,1530390600,6306,1626
2144,1530477000,6611,1794
2145,1530563400,6487,1803
2146,1530649800,6707,1824
2147,1530736200,7315,1700
2148,1530822600,9244,1391
2149,1530909000,7239,1582
2150,1530995400,6522,1697
2151,1531081800,7125,1443
2152,1531168200,6964,1708
2153,1531254600,6566,1622
2154,1531341000,6728,1546
2155,1531427400,8733,1266
2156,1531513800,5400,1085
2157,1531652760,2802,653
2158,1531686600,6656,1633
2159,1531773000,6434,1883
2160,1531859400,6746,1863
2161,1531945800,7002,1929
2162,1532032200,9468,1421
2163,1532118600,7172,1807
2164,1532205000,6428,1717
2165,1532291400,6318,1483
2166,1532377800,5724,995
2167,1532464200,6504,1204
2168,1532550600,6598,1221
2169,1532637000,9208,976
2170,1532723400,7427,1357
2171,1532809800,6368,1454
2172,1532896200,6595,1555
2173,1532982600,6491,1538
2174,1533069000,6885,1756
2175,1533155400,6981,1600
2176,1533241800,9876,1299
2177,1533328200,7399,1555
2178,1533414600,6345,1613
2179,1533501000,6560,1569
2180,1533587400,6583,1659
2181,1533673800,6740,1743
2182,1533760200,6957,1628
2183,1533846600,9727,1257
2184,1533933000,7300,1548
2185,1534019400,6264,1512
2186,1534105800,6551,1559
2187,1534192200,6605,1552
2188,1534278600,6787,1698
2189,1534365000,7163,1534
2190,1534451400,9163,1178
2191,1534537800,7275,1523
2192,1534624200,6262,1559
2193,1534710600,6882,1723
2194,1534797000,7570,1640
2195,1534883400,6569,1039
2196,1534969800,7133,1245
2197,1535056200,10388,1197
2198,1535142600,7862,1616
2199,1535229000,6790,1641
2200,1535315400,6985,1566
2201,1535401800,7032,1575
2202,1535488200,7796,1628
2203,1535574600,7172,1366
2204,1535661000,11264,1201
2205,1535747400,7810,1419
2206,1535833800,6856,1568
2207,1535920200,7180,1517
2208,1536006600,7118,1619
2209,1536093000,7077,1606
2210,1536179400,7823,1502
2211,1536265800,9635,1259
2212,1536352200,7242,1304
2213,1536438600,6783,1215
2214,1536525000,7118,1359
2215,1536611400,7036,1351
2216,1536697800,7354,1389
2217,1536784200,7153,1372
2218,1536870600,8730,1116
2219,1536957000,7522,1244
2220,1537043400,7018,1290
2221,1537129800,7113,1325
2222,1537216200,7334,1193
2223,1537302600,4881,834
2224,1537389000,8318,370
2225,1537475400,17260,567
2226,1537562100,8171,992
2227,1537648200,6268,776
2228,1537734600,5912,414
2229,1537821000,5591,284
2230,1537907400,5885,297
2231,1537993800,6031,253
2232,1538080200,7723,225
2233,1538166600,5777,277
2234,1538253000,5540,319
2235,1538339400,5504,311
2236,1538425800,5736,415
2237,1538512200,6005,505
2238,1538598600,6380,519
2239,1538685000,9516,585
2240,1538771400,5705,691
2241,1538857800,5692,738
2242,1538944200,6273,772
2243,1539030600,5935,764
2244,1539117000,6212,917
2245,1539203400,6599,914
2246,1539289800,9435,918
2247,1539376200,6354,1262
2248,1539462600,6103,1330
2249,1539549000,6177,1359
2250,1539635400,6248,1254
2251,1539721800,6754,1249
2252,1539808200,7198,1135
2253,1539894600,9328,979
2254,1539981000,6303,1093
2255,1540067400,6136,1175
2256,1540153800,6319,1127
2257,1540240200,6311,1093
2258,1540326600,6571,1193
2259,1540413000,5374,1007
2260,1540499400,7986,963
2261,1540585800,5795,1094
2262,1540672200,5623,1082
2263,1540758600,6253,1191
2264,1540845000,7354,852
2265,1540931400,5983,1049
2266,1541017800,6469,1168
2267,1541104200,8180,986
2268,1541190600,6209,1108
2269,1541277000,6061,1195
2270,1541363400,6138,1329
2271,1541449800,6936,1359
2272,1541536200,6555,888
2273,1541622600,8474,826
2274,1541709000,14564,1023
2275,1541795400,8081,1292
2276,1541881800,6531,1301
2277,1541968200,6338,1203
2278,1542054600,6215,1171
2279,1542141000,6586,1320
2280,1542227400,6412,1205
2281,1542313800,6792,897
2282,1542400200,5828,1101
2283,1542486600,5921,1150
2284,1542573000,6203,1177
2285,1542659400,5951,1181
2286,1542745800,6756,1313
2287,1542832200,7082,1138
2288,1542918600,7887,962
2289,1543005000,6246,1108
2290,1543091400,7208,1005
2291,1543177800,6191,1178
2292,1543264200,5956,1162
2293,1543350600,6406,1276
2294,1543437000,6735,1178
2295,1543523400,8398,1045
2296,1543609800,6252,1176
2297,1543696200,6078,1265
2298,1543782600,6150,1241
2299,1543869000,6080,1303
2300,1543955400,6613,1324
2301,1544041800,7158,1228
2302,1544128200,8641,1025
2303,1544214600,6216,1212
2304,1544301000,5869,1091
2305,1544387400,4771,1006
2306,1544473800,6191,1349
2307,1544560200,6612,1402
2308,1544646600,6940,1217
2309,1544736300,8567,1078
2310,1544819400,6199,1238
2311,1544905800,6046,1341
2312,1544992200,6184,1295
2313,1545078600,5394,1166
2314,1545165120,6977,1432
2315,1545251400,6942,1382
2316,1545337800,8970,916
2317,1545424200,6209,979
2318,1545510600,5955,1194
2319,1545597000,5798,1298
2320,1545683400,4570,1037
2321,1545769800,6135,1305
2322,1545856200,6667,1393
2323,1545942600,7675,1101
2324,1546029000,6026,1135
2325,1546115400,5873,1170
2326,1546201800,6063,1339
2327,1546288200,6041,1413
2328,1546374600,6357,1411
2329,1546461000,6289,1380
2330,1546547400,7904,1119
2331,1546633800,6034,1240
2332,1546720500,5672,1227
2333,1546806600,5580,1237
2334,1546893000,5971,1317
2335,1546979400,5906,1290
2336,1547065800,6602,1219
2337,1547152200,8426,1088
2338,1547238600,6092,1161
2339,1547325000,6065,1173
2340,1547411400,6049,1282
2341,1547497800,6025,1397
2342,1547584200,6503,1377
2343,1547670600,6221,1264
2344,1547757000,8295,932
2345,1547843400,5343,1127
2346,1547929800,5776,1282
2347,1548016200,6199,1242
2348,1548102600,5088,1063
2349,1548189000,6659,1306
2350,1548275400,6917,1178
2351,1548361800,8542,1093
2352,1548448200,6375,1059
2353,1548534600,5980,1150
2354,1548621000,5745,1186
2355,1548707400,6144,1193
2356,1548793800,5556,1020
2357,1548880200,7223,1319
2358,1548966600,8843,1029
2359,1549053000,6264,1107
2360,1549139400,6131,1195
2361,1549225800,6285,1254
2362,1549313220,5934,1083
2363,1549398600,7391,1372
2364,1549485000,8272,1222
2365,1549571400,7709,1070
2366,1549657800,9676,731
2367,1549744200,7851,998
2368,1549830600,10940,1041
2369,1549917000,7506,1151
2370,1550003400,5403,906
2371,1550089800,7601,1193
2372,1550176200,8057,967
2373,1550262600,4790,878
2374,1550349000,5959,1129
2375,1550435400,6524,1207
2376,1550521800,6492,1347
2377,1550608200,5757,1095
2378,1550694600,7300,1393
2379,1550781000,8400,1118
2380,1550867400,6459,1292
2381,1550953800,6384,1444
2382,1551040200,6518,1430
2383,1551126600,6726,1422
2384,1551213000,7039,1458
2385,1551299400,7348,1334
2386,1551385800,7836,910
2387,1551472200,6221,1133
2388,1551558600,6141,1225
2389,1551645000,6123,1344
2390,1551731400,6559,1342
2391,1551817800,6062,1137
2392,1551904200,7268,1252
2393,1551990600,7781,1218
2394,1552077000,5249,1046
2395,1552163400,5966,1106
2396,1552250100,6673,1409
2397,1552336200,6809,1374
2398,1552422600,7386,1447
2399,1552509000,7554,1389
2400,1552595400,8835,1297
2401,1552681800,7527,1359
2402,1552768200,8000,1306
2403,1552854600,8457,1051
2404,1552941000,8217,920
2405,1553027400,8181,537
2406,1553113800,7327,276
2407,1553200200,8693,233
2408,1553286600,9776,307
2409,1553373000,10589,339
2410,1553459400,9921,469
2411,1553545800,8962,482
2412,1553632200,11277,437
2413,1553718600,11524,527
2414,1553805000,13055,569
2415,1553891400,10302,564
2416,1553977800,10096,525
2417,1554064200,8239,466
2418,1554150600,10497,295
2419,1554237000,11877,355
2420,1554323400,11170,460
2421,1554409800,11477,579
2422,1554496500,6334,734
2423,1554582600,5696,1003
2424,1554669000,5835,1035
2425,1554755400,5916,1130
2426,1554841800,6585,1215
2427,1554928200,6724,1123
2428,1555014600,8867,1037
2429,1555101000,5792,1054
2430,1555187400,5782,1080
2431,1555273800,6092,1079
2432,1555360200,6411,1131
2433,1555446600,7144,1330
2434,1555533000,5116,923
2435,1555619400,9519,997
2436,1555705800,6961,1123
2437,1555792200,8824,880
2438,1555878600,6744,1150
2439,1555965000,6210,1162
2440,1556051400,6785,1256
2441,1556137800,6898,1294
2442,1556224200,9320,991
2443,1556310900,6556,1186
2444,1556397000,5875,1080
2445,1556486700,6026,1046
2446,1556569800,7015,1246
2447,1556656200,7177,1324
2448,1556742600,7600,1171
2449,1556829000,10631,924
2450,1556915400,7246,1101
2451,1557001800,6957,1116
2452,1557088200,6335,1096
2453,1557174600,5436,1046
2454,1557261000,4896,850
2455,1557347400,6216,1111
2456,1557433800,7453,879
2457,1557520200,6180,1100
2458,1557606600,4887,1114
2459,1557693000,6145,1562
2460,1557779400,5560,1419
2461,1557865800,5998,1244
2462,1557952200,5590,1009
2463,1558038600,8418,925
2464,1558125000,6187,1031
2465,1558211400,6017,1223
2466,1558297800,5891,1176
2467,1558384200,6157,1230
2468,1558470600,6196,1169
2469,1558557000,6720,1222
2470,1558643400,7496,999
2471,1558729800,6802,1160
2472,1558816200,1975,377
2473,1559021100,4480,737
2474,1559075400,6300,1224
2475,1559161800,6673,1243
2476,1559248200,7250,1023
2477,1559334600,5109,1115
2478,1559421000,6490,1491
2479,1559507400,7937,1508
2480,1559593800,8545,1327
2481,1559680200,4416,713
2482,1559983200,3868,554
2483,1560025800,6788,1347
2484,1560112200,6756,1411
2485,1560198600,3656,898
2486,1560285000,6784,1499
2487,1560371400,6950,1498
2488,1560457800,9090,1145
2489,1560544200,1181,241
2490,1560681900,3157,685
2491,1560717000,6504,1391
2492,1560803400,6498,1473
2493,1560889800,6831,1533
2494,1560976200,6988,1341
2495,1561062600,9679,1203
2496,1561149000,7235,1328
2497,1561235400,6331,1357
2498,1561321800,6723,1453
2499,1561408200,6882,1433
2500,1561494600,7223,1488
2501,1561581000,7236,1279
2502,1561667400,7242,1020
2503,1561753800,11057,969
2504,1561840200,7301,1293
2505,1561926600,6499,1311
2506,1562013000,6536,1283
2507,1562099400,6653,1517
2508,1562185800,6744,1309
2509,1562272200,8710,1046
2510,1562358600,813,80
2511,1563015300,3053,612
2512,1563049800,6086,1266
2513,1563136200,6449,1358
2514,1563222600,6689,1429
2515,1563309000,6815,1375
2516,1563395400,6921,1381
2517,1563481800,9291,1048
2518,1563568200,7233,1269
2519,1563654600,6392,1301
2520,1563741000,6519,1420
2521,1563827400,6538,1354
2522,1563913800,6892,1434
2523,1564000200,7074,1303
2524,1564086600,9888,1027
2525,1564173000,7287,1278
2526,1564259400,6514,1443
2527,1564345800,6522,1475
2528,1564432200,6641,1547
2529,1564518600,6826,1572
2530,1564605000,6989,1544
2531,1564691400,10229,1221
2532,1564777800,7536,1299
2533,1564864200,6926,1531
2534,1564950600,6618,1610
2535,1565037000,6684,1630
2536,1565123400,6784,1708
2537,1565209800,7483,1616
2538,1565296200,10034,1316
2539,1565382600,7599,1434
2540,1565469000,6837,1286
2541,1565555400,7326,1038
2542,1565641800,7402,1267
2543,1565728200,7066,1573
2544,1565814600,7186,1516
2545,1565901000,9501,1168
2546,1565987400,7796,1374
2547,1566073800,6870,1437
2548,1566160200,7958,1535
2549,1566246600,8295,1252
2550,1566333000,7870,1399
2551,1566419400,7288,1328
2552,1566505800,10331,1174
2553,1566592200,7769,1397
2554,1566678600,6974,1501
2555,1566765000,6933,1628
2556,1566851400,7079,1684
2557,1566937800,7616,1539
2558,1567024200,7495,1349
2559,1567110600,8111,1110
2560,1569154500,2679,527
2561,1569184200,6415,1530
2562,1569270600,6529,1623
2563,1569357000,6864,1619
2564,1569443400,7134,1579
2565,1569529800,10184,1503
2566,1569616200,6724,1608
2567,1569702600,6442,1558
2568,1569789000,6307,1689
2569,1569875400,6463,1610
2570,1569961800,6985,1771
2571,1570048200,7246,1647
2572,1570134600,9703,1407
2573,1570263000,2893,658
2574,1570307400,4088,956
2575,1570466400,845,259
2576,1570480200,6816,1708
2577,1570566600,327,151
2578,1570799700,3992,336
2579,1570865100,3759,981
2580,1570912200,5808,1670
2581,1570998600,5849,1840
2582,1571085000,5945,1807
2583,1571171400,6722,1851
2584,1571257800,6947,1714
2585,1571344200,887,412
2586,1571553600,4147,927
2587,1571603400,6328,1608
2588,1571690100,6356,1729
2589,1571776200,6577,1607
2590,1571862600,6966,1608
2591,1571949000,7182,1477
2592,1572035400,6296,1587
2593,1572121800,8609,1318
2594,1572208200,6177,1484
2595,1572294600,7982,1355
2596,1572381000,7357,1742
2597,1572467400,7905,1677
2598,1572553800,10085,1531
2599,1572677400,4252,967
2600,1572726600,6200,1596
2601,1572813000,6324,1756
2602,1572899400,6921,1844
2603,1572985800,6881,1678
2604,1573072200,7569,1606
2605,1573158600,11117,1459
2606,1573245000,6647,1683
2607,1573331400,6242,1502
2608,1573417800,5919,1678
2609,1573504200,6252,1622
2610,1573590600,6835,1800
2611,1573677000,6881,1678
2612,1573763400,8580,1414
2613,1573849800,5129,1363
2614,1573936200,3920,1075
2615,1574022600,2654,836
2616,1574236500,3719,1058
2617,1574281800,5920,1655
2618,1574368200,7199,1205
2619,1574454600,5505,1510
2620,1574541000,5423,1672
2621,1574627400,5680,1740
2622,1574713800,5663,1903
2623,1574800200,6309,1796
2624,1574886600,6314,1744
2625,1574973000,8078,1417
2626,1575059400,5793,1627
2627,1575145800,5528,1778
2628,1575232200,5664,1729
2629,1575318600,5570,1766
2630,1575405000,6226,1913
2631,1575491400,6602,1714
2632,1575577800,7600,1406
2633,1575664200,5326,1712
2634,1575750600,5371,1730
2635,1575837000,5688,1737
2636,1575923400,5605,1935
2637,1576009800,6119,1801
2638,1576096200,6419,1682
2639,1576182600,7527,1443
2640,1576269000,5684,1670
2641,1576355400,5361,1641
2642,1576441800,5545,1770
2643,1576528200,5373,1687
2644,1576614600,5937,1674
2645,1576701000,6567,1468
2646,1576787400,8111,1360
2647,1576873800,6182,1414
2648,1576960200,5570,1322
2649,1577046600,5611,1648
2650,1577133000,5880,1782
2651,1577219400,6075,1919
2652,1577305800,6401,1669
2653,1577392200,8619,1491
2654,1577478600,5938,1690
2655,1577565000,5702,1794
2656,1577651400,5884,1918
2657,1577737800,6051,1820
2658,1577824200,6133,1821
2659,1577910600,6519,1780
2660,1577997000,7674,1526
2661,1578083400,5374,1708
2662,1578169800,5241,1708
2663,1578256200,5482,1755
2664,1578342600,5743,1848
2665,1578429000,6111,1834
2666,1578515400,6017,1676
2667,1578601800,7082,1478
2668,1578688200,5128,1308
2669,1578774600,4837,1236
2670,1578861000,5381,1441
2671,1578947400,4725,1578
2672,1579033800,5618,1602
2673,1579120200,5887,1613
2674,1579206600,7085,1278
2675,1579293000,5680,1472
2676,1579379400,5527,1530
2677,1579465800,5511,1513
2678,1579552200,5499,1434
2679,1579638600,5749,1495
2680,1579725000,6328,1473
2681,1579811400,7065,1117
2682,1579897800,5544,1260
2683,1579984200,5469,1374
2684,1580070600,5610,1527
2685,1580157000,6467,1549
2686,1580243400,5910,1353
2687,1580329800,6539,1450
2688,1580416200,9216,1283
2689,1580502600,5998,1514
2690,1580589000,5678,1581
2691,1580675400,5774,1622
2692,1580761800,5998,1694
2693,1580848200,6197,1750
2694,1580934600,3721,1082
2695,1581157800,2418,557
2696,1581657900,7664,1003
2697,1581712200,6234,1607
2698,1581798600,5769,1652
2699,1581885000,5948,1769
2700,1581971400,6066,1748
2701,1582057800,6252,1862
2702,1582144200,5881,1598
2703,1582230600,7264,1380
2704,1582317000,6046,1600
2705,1582403400,5943,1754
2706,1582489800,6260,1766
2707,1582576200,5787,1820
2708,1582662600,5591,1785
2709,1582749000,6095,1766
2710,1582835400,6952,1435
2711,1582921800,5946,1662
2712,1583008200,5348,1702
2713,1583094600,5755,1680
2714,1583181000,5520,1589
2715,1583267400,5708,1668
2716,1583353800,5758,1841
2717,1583440200,5806,1446
2718,1583526600,5675,1708
2719,1583613000,5769,1572
2720,1583699400,5751,1661
2721,1583785800,5666,1553
2722,1583872200,5790,1797
2723,1583958600,5763,1840
2724,1584045000,5531,1528
2725,1584131400,5836,1566
2726,1584217800,5396,1512
2727,1584304200,5404,1348
2728,1584390600,4905,1063
2729,1584477000,4742,829
2730,1584563400,3514,526
2731,1584649800,2840,241
2732,1584739800,2952,169
2733,1584822600,3122,236
2734,1584909000,3714,276
2735,1584995400,3584,338
2736,1585081800,3508,427
2737,1585168200,3589,467
2738,1585254600,3200,388
2739,1585341000,3018,485
2740,1585427400,2645,591
2741,1585513800,2586,628
2742,1585600200,839,526
2743,1585686600,669,351
2744,1585773000,3189,343
2745,1585859400,4084,334
2746,1585945800,3693,455
2747,1586032200,3757,655
2748,1586118600,3622,773
2749,1586205000,3730,795
2750,1586291400,3417,903
2751,1586377800,1824,724
2752,1586464200,3746,833
2753,1586550600,5069,1022
2754,1586637000,4548,1044
2755,1586723400,4328,1061
2756,1586809800,4698,1264
2757,1586896200,4350,1270
2758,1586982600,4833,1374
2759,1587069000,7309,1156
2760,1587155400,3531,865
2761,1587241800,5200,1386
2762,1587328200,5708,1376
2763,1587414600,5607,1400
2764,1587501000,5832,1506
2765,1587587400,6134,1397
2766,1587673800,8676,1136
2767,1587760200,5894,1160
2768,1587846600,5161,1211
2769,1587933000,5318,1232
2770,1588019400,5474,1305
2771,1588105800,5552,1343
2772,1588192200,5150,1246
2773,1588278600,6788,967
2774,1588365000,5989,1162
2775,1588451400,5551,1327
2776,1588537800,5576,1264
2777,1588624200,5723,1407
2778,1588710600,5783,1397
2779,1588797000,5952,1381
2780,1588883400,7798,1043
2781,1588969800,6407,1255
2782,1589056200,5699,1249
2783,1589142600,5730,1364
2784,1589229000,5590,1351
2785,1589315400,5642,1396
2786,1589401800,5876,1376
2787,1589488200,6811,921
2788,1589574600,6150,1260
2789,1589661000,5436,1340
2790,1589747400,5831,1411
2791,1589833800,5872,1461
2792,1589920200,6098,1396
2793,1590006600,6278,1346
2794,1590093000,5848,1044
2795,1590179400,6449,1149
2796,1590265800,6971,691
2797,1590352200,12751,681
2798,1590438600,7536,1078
2799,1590525000,6384,1251
2800,1590611400,6160,1206
2801,1590697800,7570,995
2802,1590784200,6638,1176
2803,1590870600,5879,1232
2804,1590957000,5626,1183
2805,1591043400,6906,1352
2806,1591129800,5805,1220
2807,1591216200,6467,1119
2808,1591302600,11619,937
2809,1591389000,7242,1278
2810,1591475400,6116,1339
2811,1591561800,6215,1459
2812,1591648200,6071,1424
2813,1591734600,6199,1530
2814,1591821000,6373,1399
2815,1591907400,8192,1142
2816,1591993800,6659,1431
2817,1592080200,6115,1347
2818,1592166600,6187,1498
2819,1592253000,6586,1542
2820,1592339400,5655,1415
2821,1592425800,6568,1545
2822,1592512200,10189,1091
2823,1592598600,7064,1374
2824,1592685000,6086,1274
2825,1592771400,6229,1417
2826,1592857800,6261,1463
2827,1592944200,6337,1550
2828,1593030600,6267,1418
2829,1593117000,8410,1236
2830,1593203400,6903,1392
2831,1593289800,5913,1489
2832,1593376200,5960,1449
2833,1593462600,6060,1636
2834,1593549000,6306,1551
2835,1593635400,6207,1604
2836,1593721800,8633,1189
2837,1593808200,6808,1415
2838,1593894600,5758,1470
2839,1593981000,6092,1517
2840,1594067400,6035,1641
2841,1594153800,6012,1674
2842,1594240200,6123,1589
2843,1594326600,8287,1221
2844,1594413000,6924,1507
2845,1594499400,5782,1579
2846,1594585800,5881,1528
2847,1594672200,5851,1609
2848,1594758600,5989,1619
2849,1594845000,6085,1628
2850,1594931400,8679,1376
2851,1595017800,6779,1634
2852,1595104200,5969,1559
2853,1595190600,6094,1613
2854,1595277000,6131,1584
2855,1595363400,6331,1662
2856,1595449800,6161,1549
2857,1595536200,8791,1021
2858,1595622600,6786,1281
2859,1595709000,6044,1336
2860,1595795400,5945,1377
2861,1595881800,6001,1455
2862,1595968200,6277,1525
2863,1596054600,6153,1461
2864,1596141000,8527,942
2865,1596227400,6771,1144
2866,1596313800,6147,1389
2867,1596400200,6019,1519
2868,1596486600,6238,1551
2869,1596573000,6510,1517
2870,1596659400,6751,1458
2871,1596745800,5993,1196
2872,1596832200,10814,1128
2873,1596918600,6012,1124
2874,1597005000,6243,1539
2875,1597091400,6126,1642
2876,1597177800,5899,1564
2877,1597264200,6240,1557
2878,1597350600,8305,1306
2879,1597437000,6723,1542
2880,1597523400,6132,1619
2881,1597609800,6057,1640
2882,1597696200,6111,1752
2883,1597782600,5974,1681
2884,1597869000,5340,1277
2885,1597955400,8247,1222
2886,1598041800,6752,1311
2887,1598128200,6018,1476
2888,1598214600,6195,1591
2889,1598301000,6385,1701
2890,1598387400,6587,1857
2891,1598473800,7190,1671
2892,1598560200,5669,1313
2893,1598646600,3604,689
2894,1598763600,12081,309
2895,1598819400,7806,1043
2896,1598905800,6365,1468
2897,1598992200,6063,1675
2898,1599089100,5938,1513
2899,1599165000,7724,1392
2900,1599251400,4762,1227
2901,1601444700,4591,1166
2902,1601497800,6266,1773
2903,1601584200,8448,1432
2904,1601670600,6171,1552
2905,1601757000,5785,1634
2906,1601843400,5915,1750
2907,1601929800,6105,1720
2908,1602016200,6582,1912
2909,1602102600,5186,1302
2910,1602189000,10240,1309
2911,1602275400,6303,1481
2912,1602361800,5901,1603
2913,1602448200,5860,1695
2914,1602534600,6002,1702
2915,1602621000,6211,1693
2916,1602707400,5554,1739
2917,1602793800,4789,1212
2918,1602880200,8691,1241
2919,1602966600,6264,1408
2920,1603053000,5657,1523
2921,1603139400,1380,513
2922,1603262400,4246,1173
2923,1603312200,6441,1620
2924,1603398600,7197,1402
2925,1603485000,5956,1570
2926,1603571400,6783,1463
2927,1603657800,6234,1719
2928,1603744200,5830,1554
2929,1603830600,5939,1741
2930,1603917000,6278,1654
2931,1604003400,7763,1406
2932,1604089800,5961,1665
2933,1604176200,5890,1690
2934,1604262600,5932,1704
2935,1604349000,4833,1507
2936,1604435400,4904,1646
2937,1604521800,5027,1613
2938,1604608200,6296,1359
2939,1604694600,5991,1556
2940,1604781000,5621,1570
2941,1604867400,5615,1604
2942,1604953800,5343,1569
2943,1605040200,5556,1732
2944,1605126600,5762,1684
2945,1605213000,7627,1413
2946,1605299400,5651,1551
2947,1605385800,5319,1562
2948,1605472200,5754,1721
2949,1605558600,5821,1755
2950,1605645000,6030,1743
2951,1605731400,6172,1702
2952,1605817800,7118,1367
2953,1605904200,4160,1513
2954,1605990600,3759,1512
2955,1606077000,3880,1678
2956,1606163400,4046,1748
2957,1606249800,4267,1803
2958,1606336200,4239,1814
2959,1606422600,4442,1424
2960,1606509000,3964,1504
2961,1606595400,3743,1518
2962,1606681800,4112,1591
2963,1606768200,4275,1568
2964,1606854600,4388,1709
2965,1606941000,4257,1795
2966,1607027400,5867,1541
2967,1607113800,5043,1676
2968,1607200200,4019,1526
2969,1607286600,4788,1647
2970,1607373000,4854,1603
2971,1607459400,4938,1842
2972,1607545800,5074,1845
2973,1607632200,6492,1493
2974,1607718600,5456,1639
2975,1607805000,5121,1762
2976,1607891400,5449,1789
2977,1607977800,5517,1760
2978,1608064200,5385,1783
2979,1608150600,5452,1747
2980,1608237000,6467,1516
2981,1608323400,5135,1609
2982,1608409800,4499,1523
2983,1608496200,5428,1423
2984,1608582600,5664,1588
2985,1608669000,5607,1734
2986,1608755400,5685,1709
2987,1608841800,6992,1401
2988,1608928200,5833,1580
2989,1609014600,5490,1733
2990,1609101000,5409,1818
2991,1609187400,5552,1733
2992,1609273800,5797,1976
2993,1609360200,6256,1801
2994,1609446600,7920,1486
2995,1609533000,6030,1746
2996,1609619400,5755,1764
2997,1609705800,5899,2061
2998,1609792200,6095,1936
2999,1609878600,6152,1983
3000,1609965000,6561,1807
3001,1610051400,7661,1595
3002,1610137800,6028,1713
3003,1610224200,5730,1752
3004,1610310600,5977,1849
3005,1610397000,6042,1890
3006,1610483400,6484,2043
3007,1610569800,6729,1941
3008,1610656200,7390,1646
3009,1610742600,6244,1869
3010,1610829000,8031,1650
3011,1610915400,6614,1934
3012,1611001800,6441,1988
3013,1611088200,6424,2056
3014,1611174600,6169,1780
3015,1611261000,7416,1566
3016,1611347400,6142,1749
3017,1611433800,5964,1718
3018,1611520200,6183,1932
3019,1611606600,6191,2009
3020,1611693000,6670,2001
3021,1611779400,6683,1818
3022,1611865800,8288,1617
3023,1611952200,6420,1677
3024,1612038600,6197,1761
3025,1612125000,6466,1853
3026,1612211400,6533,1963
3027,1612297800,6840,1874
3028,1612384200,6881,1862
3029,1612470600,8724,1639
3030,1612557000,6403,1631
3031,1612643400,5960,1740
3032,1612729800,6384,1865
3033,1612816200,6396,1857
3034,1612902600,5444,1686
3035,1612989000,6316,1752
3036,1613075400,9965,1537
3037,1613161800,6610,1702
3038,1613248200,6258,1795
3039,1613334600,6296,1669
3040,1613421000,6372,1810
3041,1613507400,6586,1882
3042,1613593800,6233,1834
3043,1613680200,7709,1672
3044,1613766600,6509,1687
3045,1613853000,6263,1865
3046,1613939400,6516,1772
3047,1614025800,6613,1929
3048,1614112200,7229,2035
3049,1614198600,5683,1463
3050,1614285000,8856,1301
3051,1614371400,6483,1600
3052,1614457800,6574,1659
3053,1614544200,6300,1817
3054,1614630600,6398,1941
3055,1614717000,6891,1767
3056,1614803400,6999,1962
3057,1614889800,7622,1642
3058,1614976200,6755,1760
3059,1615062600,6809,1794
3060,1615149000,6751,1997
3061,1615235400,6825,2015
3062,1615321800,7419,2156
3063,1615408200,6558,2077
3064,1615494600,8199,1566
3065,1615581000,7543,1946
3066,1615667400,7234,1869
3067,1615753800,7773,2218
3068,1615840200,7927,2031
3069,1615926600,8259,1894
3070,1616013000,7598,1667
3071,1616099400,6242,1021
3072,1616185800,4047,441
