,Datetime,Class A,Class B
2116,1518553800,3812,795
2117,1518640200,7040,1193
2118,1518726600,4625,791
2119,1518813000,4041,1139
2120,1518899400,4361,934
2121,1518985800,6279,1393
2122,1519072200,3945,746
2123,1519158600,4608,973
2124,1519245000,5245,755
2125,1519331400,4040,707
2126,1519417800,3621,723
2127,1519504200,3888,787
2128,1519590600,4734,1169
2129,1519677000,5563,1673
2130,1519763400,4929,1152
2131,1519849800,6191,992
2132,1519936200,5820,1063
2133,1520022600,5026,1355
2134,1520109000,4655,1282
2135,1520195400,4365,1087
2136,1520281800,4219,1141
2137,1520368200,5397,1393
2138,1520454600,7628,1493
2139,1520541000,5885,1249
2140,1520627400,4673,1352
2141,1520713800,5000,1557
2142,1520800200,4830,1348
2143,1520886600,5610,1404
2144,1520973000,6076,1679
2145,1521059400,8562,1742
2146,1521145800,5981,1072
2147,1521232200,4816,720
2148,1521318600,5894,691
2149,1521405000,6958,454
2150,1521491400,5745,183
2151,1521577800,11537,215
2152,1521667800,9620,206
2153,1521750600,4804,81
2154,1521837000,6670,217
2155,1521923400,6791,488
2156,1522009800,8448,730
2157,1522096200,8397,823
2158,1522182600,7905,645
2159,1522269000,10120,597
2160,1522355400,9161,433
2161,1522441800,8241,304
2162,1522528200,9570,259
2163,1522614600,7913,238
2164,1522701000,5621,955
2165,1522787400,5505,1166
2166,1522873800,3027,326
2167,1522963500,6761,666
2168,1523046600,6615,1291
2169,1523133000,6075,1308
2170,1523219400,6325,1607
2171,1523305800,6019,1859
2172,1523392200,6874,1609
2173,1523478600,9475,1470
2174,1523565000,8635,1093
2175,1523651400,5371,706
2176,1523899800,608,110
2177,1523910600,8432,1065
2178,1523997000,6575,1281
2179,1524083400,9851,1329
2180,1524169800,7646,908
2181,1524256200,8133,1190
2182,1524342600,6536,1202
2183,1524429000,6389,1152
2184,1524515400,9316,1413
2185,1524601800,8911,1290
2186,1524688200,13550,1157
2187,1524774600,7041,992
2188,1524861000,8939,1569
2189,1524947400,14780,1213
2190,1525033800,9651,1180
2191,1525120200,13515,1093
2192,1525206600,9677,908
2193,1525293000,13746,1216
2194,1525379400,8403,846
2195,1525465800,7576,1523
2196,1525552200,7587,1575
2197,1525638600,9073,1536
2198,1525725000,6805,1321
2199,1525811400,7225,1138
2200,1525897800,12306,1004
2201,1525984200,11588,771
2202,1526070600,11401,1293
2203,1526157000,11327,1054
2204,1526243400,10367,1225
2205,1526329800,7164,1401
2206,1526416200,8445,1238
2207,1526502600,7667,1252
2208,1526589000,9024,738
2209,1526675400,11716,1219
2210,1526761800,6179,1375
2211,1526848200,5904,1148
2212,1526934600,6018,761
2213,1527021000,5600,469
2214,1527107400,9038,282
2215,1527193800,7089,166
2216,1527280200,7027,224
2217,1527366600,11783,164
2218,1527453000,10625,94
2219,1527539400,4108,185
2220,1527625800,5741,327
2221,1527712200,7989,449
2222,1527798600,5654,519
2223,1527885000,7110,1067
2224,1527971400,8881,926
2225,1528057800,7198,582
2226,1528144200,6546,525
2227,1528230600,4578,368
2228,1528317000,4223,497
2229,1528403400,6194,498
2230,1528489800,5792,1511
2231,1528576200,4006,1208
2232,1528662600,5791,1766
2233,1528749000,6227,1846
2234,1528835400,6177,1609
2235,1528921800,9046,1261
2236,1529008200,9849,812
2237,1529094600,6602,1254
2238,1529181000,6820,2244
2239,1529267400,6793,2084
2240,1529353800,6650,1851
2241,1529440200,6372,1749
2242,1529526600,9135,1667
2243,1529613000,6429,1176
2244,1529699400,6459,1888
2245,1529785800,6378,1748
2246,1529872200,6479,1647
2247,1529958600,6391,1832
2248,1530045000,6820,1739
2249,1530131400,10480,1700
2250,1530217800,6415,1331
2251,1530304200,6080,1885
2252,1530390600,6422,1879
2253,1530477000,6619,1830
2254,1530563400,6340,1754
2255,1530649800,6940,1774
2256,1530736200,9983,1635
2257,1530822600,6838,1224
2258,1530909000,6501,1816
2259,1530995400,7901,1719
2260,1531081800,6245,1341
2261,1531168200,6409,1741
2262,1531254600,6634,1688
2263,1531341000,9609,1654
2264,1531427400,6389,1170
2265,1531513800,4927,1135
2266,1531652760,2993,979
2267,1531686600,6729,1732
2268,1531773000,6340,1930
2269,1531859400,7048,1861
2270,1531945800,10328,1789
2271,1532032200,6685,1294
2272,1532118600,6579,1988
2273,1532205000,6499,1358
2274,1532291400,6300,1065
2275,1532377800,5769,1119
2276,1532464200,6852,1289
2277,1532550600,9739,1343
2278,1532637000,6392,1018
2279,1532723400,6367,1747
2280,1532809800,6250,1845
2281,1532896200,6673,1795
2282,1532982600,6559,1706
2283,1533069000,7169,1798
2284,1533155400,10298,1550
2285,1533241800,6907,1309
2286,1533328200,6659,1805
2287,1533414600,6377,1669
2288,1533501000,6526,1539
2289,1533587400,6503,1703
2290,1533673800,6989,1620
2291,1533760200,10340,1423
2292,1533846600,6751,1095
2293,1533933000,6382,1800
2294,1534019400,6562,1747
2295,1534105800,6622,1685
2296,1534192200,6524,1734
2297,1534278600,7035,1575
2298,1534365000,10014,1485
2299,1534451400,6858,1222
2300,1534537800,6741,1731
2301,1534624200,6672,1658
2302,1534710600,7259,1633
2303,1534797000,8498,1347
2304,1534883400,6272,941
2305,1534969800,9077,1406
2306,1535056200,7738,1119
2307,1535142600,7073,1892
2308,1535229000,7033,1858
2309,1535315400,7123,1744
2310,1535401800,6788,1616
2311,1535488200,8728,1546
2312,1535574600,10188,1049
2313,1535661000,8072,1153
2314,1535747400,7202,1696
2315,1535833800,7043,1743
2316,1535920200,7441,1724
2317,1536006600,7268,1702
2318,1536093000,7503,1638
2319,1536179400,10263,1385
2320,1536265800,7594,1151
2321,1536352200,6968,1633
2322,1536438600,7138,1617
2323,1536525000,7534,1650
2324,1536611400,7201,1703
2325,1536697800,7632,1718
2326,1536784200,9652,1535
2327,1536870600,6622,1252
2328,1536957000,6886,1594
2329,1537043400,7218,1495
2330,1537129800,7874,1205
2331,1537216200,13656,827
2332,1537302600,11543,322
2333,1537389000,6102,541
2334,1537475400,5903,922
2335,1537562100,6868,962
2336,1537648200,6202,422
2337,1537734600,5999,311
2338,1537821000,5861,269
2339,1537907400,6140,233
2340,1537993800,8316,241
2341,1538080200,5788,224
2342,1538166600,5687,350
2343,1538253000,5793,446
2344,1538339400,5745,482
2345,1538425800,5921,646
2346,1538512200,6538,693
2347,1538598600,9652,639
2348,1538685000,6317,632
2349,1538771400,5787,827
2350,1538857800,5893,948
2351,1538944200,6373,1018
2352,1539030600,6053,1215
2353,1539117000,6446,1233
2354,1539203400,9269,1388
2355,1539289800,6525,1262
2356,1539376200,6166,1868
2357,1539462600,6130,1709
2358,1539549000,6119,1692
2359,1539635400,6056,1784
2360,1539721800,6631,1546
2361,1539808200,9198,1340
2362,1539894600,6366,1233
2363,1539981000,5830,1534
2364,1540067400,5867,1628
2365,1540153800,6025,1581
2366,1540240200,5778,1517
2367,1540326600,6480,1461
2368,1540413000,6859,1179
2369,1540499400,5883,1151
2370,1540585800,6051,1446
2371,1540672200,6009,1445
2372,1540758600,8581,1378
2373,1540845000,6033,980
2374,1540931400,6342,1475
2375,1541017800,8247,1392
2376,1541104200,6773,1136
2377,1541190600,6598,1582
2378,1541277000,7001,1667
2379,1541363400,7917,1578
2380,1541449800,11322,1436
2381,1541536200,10543,1000
2382,1541622600,7752,1089
2383,1541709000,6671,1163
2384,1541795400,6144,1429
2385,1541881800,6140,1623
2386,1541968200,6067,1402
2387,1542054600,6118,1554
2388,1542141000,6452,1425
2389,1542227400,7947,1304
2390,1542313800,5353,1095
2391,1542400200,5850,1492
2392,1542486600,6059,1392
2393,1542573000,6209,1395
2394,1542659400,5943,1427
2395,1542745800,6898,1396
2396,1542832200,9057,1302
2397,1542918600,6296,1097
2398,1543005000,7055,1385
2399,1543091400,5962,1112
2400,1543177800,6123,1439
2401,1543264200,6020,1505
2402,1543350600,6396,1434
2403,1543437000,8522,1364
2404,1543523400,6311,1096
2405,1543609800,6065,1500
2406,1543696200,6122,1559
2407,1543782600,5846,1563
2408,1543869000,6153,1472
2409,1543955400,6645,1368
2410,1544041800,9321,1293
2411,1544128200,6060,1058
2412,1544214600,6284,1611
2413,1544301000,5747,1578
2414,1544387400,4690,1222
2415,1544473800,6171,1523
2416,1544560200,6672,1427
2417,1544646600,8958,1269
2418,1544736300,6229,1108
2419,1544819400,6078,1533
2420,1544905800,5930,1556
2421,1544992200,6192,1554
2422,1545078600,5101,1339
2423,1545165120,6630,1443
2424,1545251400,9218,1166
2425,1545337800,6016,841
2426,1545424200,6244,1601
2427,1545510600,6150,1584
2428,1545597000,5902,1591
2429,1545683400,4546,1052
2430,1545769800,6283,1501
2431,1545856200,8373,1421
2432,1545942600,5828,1153
2433,1546029000,5886,1641
2434,1546115400,5948,1549
2435,1546201800,5937,1526
2436,1546288200,5839,1639
2437,1546374600,6323,1540
2438,1546461000,7619,1299
2439,1546547400,5991,1119
2440,1546633800,5953,1572
2441,1546720500,5739,1542
2442,1546806600,5449,1489
2443,1546893000,6156,1700
2444,1546979400,5679,1439
2445,1547065800,8384,1374
2446,1547152200,6270,1134
2447,1547238600,6050,1500
2448,1547325000,6224,1733
2449,1547411400,5920,1684
2450,1547497800,6014,1742
2451,1547584200,6513,1665
2452,1547670600,7974,1343
2453,1547757000,5748,1141
2454,1547843400,5001,1540
2455,1547929800,5885,1672
2456,1548016200,6201,1578
2457,1548102600,5074,1459
2458,1548189000,6816,1449
2459,1548275400,8590,1324
2460,1548361800,6272,1093
2461,1548448200,6294,1499
2462,1548534600,5845,1464
2463,1548621000,5761,1518
2464,1548707400,6003,1559
2465,1548793800,5145,1223
2466,1548880200,8543,1366
2467,1548966600,6642,1174
2468,1549053000,6464,1534
2469,1549139400,6156,1557
2470,1549225800,6109,1621
2471,1549313220,6243,1611
2472,1549398600,8733,1848
2473,1549485000,10979,1415
2474,1549571400,9466,1119
2475,1549657800,6385,1041
2476,1549744200,7363,1367
2477,1549830600,8216,1240
2478,1549917000,6721,1380
2479,1550003400,5295,1101
2480,1550089800,8261,1294
2481,1550176200,6651,980
2482,1550262600,4839,1313
2483,1550349000,6110,1579
2484,1550435400,6414,1533
2485,1550521800,6379,1792
2486,1550608200,5510,1374
2487,1550694600,9049,1550
2488,1550781000,6513,1349
2489,1550867400,6414,1707
2490,1550953800,6553,1786
2491,1551040200,6364,1726
2492,1551126600,6551,1650
2493,1551213000,6879,1628
2494,1551299400,9081,1580
2495,1551385800,6185,1238
2496,1551472200,6017,1717
2497,1551558600,6201,1693
2498,1551645000,6247,1784
2499,1551731400,6389,1742
2500,1551817800,5931,1546
2501,1551904200,9027,1512
2502,1551990600,6806,1409
2503,1552077000,5403,1608
2504,1552163400,5758,1664
2505,1552250100,6630,1796
2506,1552336200,6694,1807
2507,1552422600,7294,1774
2508,1552509000,9119,1620
2509,1552595400,6859,1529
2510,1552681800,7077,1477
2511,1552768200,7659,1381
2512,1552854600,9167,976
2513,1552941000,11247,775
2514,1553027400,10408,359
2515,1553113800,13007,270
2516,1553200200,11677,363
2517,1553286600,11247,422
2518,1553373000,9607,397
2519,1553459400,9985,593
2520,1553545800,7482,499
2521,1553632200,9824,580
2522,1553718600,11890,746
2523,1553805000,10040,677
2524,1553891400,8231,743
2525,1553977800,9181,651
2526,1554064200,9213,319
2527,1554150600,9817,286
2528,1554237000,7420,685
2529,1554323400,8779,876
2530,1554409800,7789,900
2531,1554496500,6093,1296
2532,1554582600,5972,1522
2533,1554669000,6269,1566
2534,1554755400,5982,1711
2535,1554841800,6755,1605
2536,1554928200,8804,1509
2537,1555014600,6930,1225
2538,1555101000,5589,1538
2539,1555187400,5838,1478
2540,1555273800,6305,1555
2541,1555360200,6556,1520
2542,1555446600,7170,1470
2543,1555533000,7496,1100
2544,1555619400,7045,1037
2545,1555705800,7972,1404
2546,1555792200,7147,1197
2547,1555878600,6588,1656
2548,1555965000,6212,1598
2549,1556051400,6810,1633
2550,1556137800,9217,1410
2551,1556224200,6994,1199
2552,1556310900,6419,1678
2553,1556397000,6011,1446
2554,1556486700,5878,1357
2555,1556569800,6725,1532
2556,1556656200,7349,1474
2557,1556742600,10723,1309
2558,1556829000,7908,1124
2559,1556915400,6948,1519
2560,1557001800,6855,1614
2561,1557088200,6349,1582
2562,1557174600,5468,1428
2563,1557261000,5148,1151
2564,1557347400,8191,1296
2565,1557433800,5393,1109
2566,1557520200,5797,1512
2567,1557606600,4870,1262
2568,1557693000,5974,1462
2569,1557779400,5553,1415
2570,1557865800,5942,1354
2571,1557952200,7836,1182
2572,1558038600,5711,1118
2573,1558125000,5679,1475
2574,1558211400,5994,1550
2575,1558297800,5989,1452
2576,1558384200,6054,1626
2577,1558470600,6222,1566
2578,1558557000,9231,1564
2579,1558643400,5563,1024
2580,1558729800,5921,1466
2581,1558816200,1874,304
2582,1559021100,4666,1327
2583,1559075400,5927,1547
2584,1559161800,8484,1566
2585,1559248200,5424,1163
2586,1559334600,4740,1125
2587,1559421000,6627,1474
2588,1559507400,8919,1376
2589,1559593800,9905,935
2590,1559680200,10283,652
2591,1559766600,9165,853
2592,1559853000,9707,991
2593,1559939400,7253,1486
2594,1560025800,6985,1616
2595,1560112200,6785,1598
2596,1560221100,4176,983
2597,1560285000,7010,1513
2598,1560371400,9683,1449
2599,1560457800,7188,1089
2600,1560544200,6499,1549
2601,1560630600,6800,1638
2602,1560717000,6717,1612
2603,1560803400,6613,1400
2604,1560889800,7187,1578
2605,1560976200,10330,1380
2606,1561062600,6821,1141
2607,1561149000,6710,1403
2608,1561235400,6508,1525
2609,1561321800,6812,1486
2610,1561408200,6831,1522
2611,1561494600,7499,1522
2612,1561581000,6987,567
2613,1561667400,3776,118
2614,1561753800,2966,169
2615,1561840200,3016,272
2616,1561988700,980,128
2617,1562013000,2852,258
2618,1562099400,3070,229
2619,1562185800,4584,194
2620,1562272200,2745,142
2621,1562358600,2971,289
2622,1562445000,2828,291
2623,1562531400,2858,256
2624,1562617800,2952,285
2625,1562704200,3179,283
2626,1562790600,5290,235
2627,1562877000,2935,149
2628,1562963400,2776,298
2629,1563049800,2680,287
2630,1563136200,2914,308
2631,1563222600,2887,295
2632,1563309000,3058,242
2633,1563395400,5058,239
2634,1563481800,2647,158
2635,1563568200,2779,252
2636,1563654600,2881,309
2637,1563741000,2878,295
2638,1563827400,1472,137
2639,1564329000,1372,360
2640,1564345800,6560,1586
2641,1564432200,6632,1588
2642,1564518600,7069,1533
2643,1564605000,10829,1379
2644,1564691400,6830,1086
2645,1564777800,6897,1602
2646,1564864200,6940,1572
2647,1564950600,6093,1297
2648,1565037000,6643,1611
2649,1565123400,7234,1531
2650,1565209800,11179,1340
2651,1565296200,6658,1118
2652,1565382600,7048,1415
2653,1565469000,7057,1070
2654,1565555400,6102,897
2655,1565641800,6564,1371
2656,1565728200,7359,1437
2657,1565814600,10173,1357
2658,1565901000,7006,1156
2659,1565987400,6930,1540
2660,1566073800,7048,1515
2661,1566160200,9125,1473
2662,1566246600,7436,1252
2663,1566333000,7493,1535
2664,1566419400,10455,1394
2665,1566505800,7712,1100
2666,1566592200,7310,1538
2667,1566678600,7153,1508
2668,1566765000,6965,1569
2669,1566851400,7125,1613
2670,1566937800,8050,1525
2671,1567024200,10539,1420
2672,1567110600,6659,981
2673,1567197000,1049,519
2674,1567283700,1060,560
2675,1568646300,1602,418
2676,1568665800,7392,1671
2677,1568752200,7588,1562
2678,1568838600,10165,1505
2679,1568925000,7632,1159
2680,1569011400,7339,1621
2681,1569097800,6628,1547
2682,1569184200,6601,1538
2683,1569270600,6770,1578
2684,1569357000,7143,1672
2685,1569443400,10117,1517
2686,1569529800,7144,1188
2687,1569616200,6384,1682
2688,1569702600,6477,1726
2689,1569789000,6336,1711
2690,1569875400,6390,1722
2691,1569961800,6909,1675
2692,1570048200,9527,1499
2693,1570134600,6515,1209
2694,1570221000,6178,1636
2695,1570307400,6187,1745
2696,1570393800,6229,1736
2697,1570480200,6146,1749
2698,1570566600,6701,1600
2699,1570653000,8810,1494
2700,1570739400,5954,1045
2701,1570865100,3877,1293
2702,1570912200,6187,1743
2703,1570998600,6234,1730
2704,1571085000,6531,1814
2705,1571171400,7687,1793
2706,1571257800,10739,1480
2707,1571344200,1787,197
2708,1571553600,4345,1468
2709,1571603400,6639,1866
2710,1571689800,6626,1845
2711,1571776200,7295,1774
2712,1571862600,9862,1733
2713,1571949000,7432,1345
2714,1572035400,9428,1707
2715,1572121800,7054,1274
2716,1572208200,7117,1598
2717,1572294600,6441,1437
2718,1572381000,6681,1710
2719,1572467400,9109,1644
2720,1572553800,7123,1298
2721,1572640200,547,190
2722,1572836700,6033,1707
2723,1572899400,8295,1760
2724,1572985800,7966,1646
2725,1573072200,9038,1633
2726,1573158600,7704,1329
2727,1573245000,6477,1709
2728,1573331400,1150,236
2729,1573476300,9,4
2730,1573535400,4857,1434
2731,1573590600,6773,1657
2732,1573677000,9072,1519
2733,1573763400,6365,1281
2734,1573849800,4770,817
2735,1573936200,4263,1289
2736,1574022600,4404,1338
2737,1574109000,4844,1736
2738,1574195400,5660,1711
2739,1574281800,7511,1653
2740,1574368200,5364,1234
2741,1574454600,5625,1675
2742,1574541000,5521,1522
2743,1574627400,5643,1622
2744,1574713800,5628,1879
2745,1574800200,6380,1697
2746,1574886600,8077,1551
2747,1574973000,5739,1312
2748,1575059400,5708,1789
2749,1575145800,5125,1632
2750,1575232200,5358,1656
2751,1575318600,5091,1701
2752,1575405000,5756,1599
2753,1575491400,7446,1558
2754,1575577800,5417,1282
2755,1575664200,4900,1604
2756,1575750600,4575,1633
2757,1575837000,4746,1521
2758,1575923400,4876,1752
2759,1576009800,5172,1542
2760,1576096200,7749,1550
2761,1576182600,5517,1307
2762,1576269000,5587,1681
2763,1576355400,5646,1774
2764,1576441800,5511,1608
2765,1576528200,5102,1579
2766,1576614600,6003,1466
2767,1576701000,8572,1322
2768,1576787400,5466,1052
2769,1576873800,5216,1316
2770,1576960200,6026,1840
2771,1577046600,5858,1634
2772,1577133000,5727,1635
2773,1577219400,6149,1678
2774,1577305800,7424,1510
2775,1577392200,5505,1341
2776,1577478600,5699,1774
2777,1577565000,5447,1884
2778,1577651400,5155,1811
2779,1577737800,5359,1665
2780,1577824200,5962,1631
2781,1577910600,7556,1571
2782,1577997000,5314,1363
2783,1578083400,5244,1703
2784,1578169800,5317,1856
2785,1578256200,5631,1791
2786,1578342600,4688,1549
2787,1578429000,5327,1467
2788,1578515400,6828,1448
2789,1578601800,4378,1180
2790,1578688200,4387,1411
2791,1578774600,4254,1403
2792,1578861000,4591,1358
2793,1578947400,4161,1329
2794,1579033800,5027,1580
2795,1579120200,6576,1484
2796,1579206600,4723,1200
2797,1579293000,4968,1565
2798,1579379400,4718,1481
2799,1579465800,4832,1485
2800,1579552200,4595,1438
2801,1579638600,4839,1380
2802,1579725000,6342,1366
2803,1579811400,4328,1044
2804,1579897800,4966,1477
2805,1579984200,5009,1508
2806,1580070600,5192,1496
2807,1580157000,6585,1666
2808,1580243400,5534,1202
2809,1580329800,6074,1385
2810,1580416200,5870,1176
2811,1580502600,5621,1707
2812,1580589000,5348,1594
2813,1580675400,4874,1538
2814,1580761800,5230,1689
2815,1580848200,5472,1654
2816,1580934600,7396,1461
2817,1581021000,5698,1337
2818,1581107400,5642,1628
2819,1581193800,5949,1620
2820,1581280200,7014,1687
2821,1581366600,5094,1394
2822,1581453000,5485,1436
2823,1581539400,7112,1423
2824,1581625800,5989,1229
2825,1581712200,5860,1587
2826,1581798600,5869,1669
2827,1581885000,5669,1689
2828,1581971400,5733,1595
2829,1582057800,5718,1523
2830,1582144200,7254,1442
2831,1582230600,5308,1246
2832,1582317000,5683,1615
2833,1582403400,6016,1777
2834,1582489800,6023,1772
2835,1582576200,5605,1762
2836,1582662600,5694,1591
2837,1582749000,7661,1533
2838,1582835400,4883,1184
2839,1582921800,5609,1750
2840,1583008200,5455,1704
2841,1583094600,5232,1588
2842,1583181000,5049,1504
2843,1583267400,5145,1444
2844,1583353800,6252,1457
2845,1583440200,3931,1213
2846,1583526600,5256,1630
2847,1583613000,4304,1408
2848,1583699400,5079,1629
2849,1583785800,4971,1667
2850,1583872200,5018,1514
2851,1583958600,5861,1506
2852,1584045000,3724,1241
2853,1584131400,4844,1334
2854,1584217800,4365,1121
2855,1584304200,4831,1016
2856,1584390600,4599,822
2857,1584477000,4075,531
2858,1584563400,4176,263
2859,1584649800,3827,201
2860,1584739800,3282,308
2861,1584822600,2756,327
2862,1584909000,2369,363
2863,1584995400,2920,691
2864,1585081800,3461,937
2865,1585168200,3864,1243
2866,1585254600,3345,1615
2867,1585341000,2738,1171
2868,1585427400,3856,1814
2869,1585513800,3320,1121
2870,1585600200,2214,1272
2871,1585686600,1784,1069
2872,1585773000,2057,596
2873,1585859400,2945,1224
2874,1585945800,3687,1694
2875,1586032200,3421,1360
2876,1586118600,2747,985
2877,1586205000,2809,994
2878,1586291400,2729,792
2879,1586377800,1520,725
2880,1586464200,1410,676
2881,1586550600,2629,863
2882,1586637000,2935,1009
2883,1586723400,3116,1407
2884,1586809800,2931,1147
2885,1586896200,2845,960
2886,1586982600,4371,1626
2887,1587069000,2958,1066
2888,1587155400,1700,659
2889,1587241800,2960,1227
2890,1587328200,3512,1413
2891,1587414600,4891,2090
2892,1587501000,5478,2515
2893,1587587400,1528,401
2894,1587841200,126,64
2895,1587846600,3097,1134
2896,1587933000,3221,1129
2897,1588019400,3156,1117
2898,1588105800,3202,1122
2899,1588192200,3999,1277
2900,1588278600,3976,1619
2901,1588365000,3339,1219
2902,1588451400,3184,1205
2903,1588537800,4816,1411
2904,1588624200,5557,1557
2905,1588710600,5990,1510
2906,1588797000,8427,1259
2907,1588883400,5091,1093
2908,1588969800,5824,1440
2909,1589056200,5671,1473
2910,1589142600,5609,1475
2911,1589229000,5652,1490
2912,1589315400,5734,1377
2913,1589401800,3797,226
2914,1589488200,1818,141
2915,1589574600,2449,284
2916,1589661000,2224,330
2917,1589747400,2461,263
2918,1589833800,2453,320
2919,1589920200,2659,294
2920,1590006600,3897,226
2921,1590093000,2173,149
2922,1590179400,4559,180
2923,1590265800,4905,59
2924,1590352200,2418,123
2925,1590438600,2581,256
2926,1590525000,2720,269
2927,1590611400,3863,229
2928,1590697800,2305,136
2929,1590784200,658,29
2930,1591004400,2761,647
2931,1591043400,8235,1262
2932,1591129800,5906,521
2933,1591216200,3700,129
2934,1591302600,2605,112
2935,1591389000,2795,295
2936,1591475400,2627,336
2937,1591561800,2706,318
2938,1591648200,2744,295
2939,1591734600,2894,296
2940,1591821000,4618,252
2941,1591907400,2383,148
2942,1591993800,2645,336
2943,1592080200,2731,326
2944,1592166600,2659,358
2945,1592253000,3814,275
2946,1592339400,2935,218
2947,1592425800,4651,306
2948,1592512200,2680,150
2949,1592598600,2727,283
2950,1592685000,2650,289
2951,1592771400,2687,331
2952,1592857800,2848,328
2953,1592944200,2988,301
2954,1593030600,4890,261
2955,1593117000,2436,173
2956,1593203400,2541,277
2957,1593289800,2721,305
2958,1593376200,2706,312
2959,1593462600,2750,357
2960,1593549000,4810,246
2961,1593635400,2388,183
2962,1593721800,969,72
2963,1593848100,1691,303
2964,1593894600,2483,332
2965,1593981000,2679,326
2966,1594067400,2600,313
2967,1594153800,2965,315
2968,1594240200,4601,247
2969,1594326600,2323,172
2970,1594413000,2555,299
2971,1594499400,2562,370
2972,1594585800,2677,368
2973,1594672200,2598,300
2974,1594758600,2933,315
2975,1594845000,4735,291
2976,1594931400,2340,174
2977,1595017800,2547,349
2978,1595104200,2504,360
2979,1595190600,2553,361
2980,1595277000,2733,316
2981,1595363400,3002,296
2982,1595449800,5055,244
2983,1595536200,2237,139
2984,1595622600,2451,251
2985,1595709000,2641,279
2986,1595795400,2602,295
2987,1595881800,2573,321
2988,1595968200,2969,292
2989,1596054600,4729,193
2990,1596141000,2200,111
2991,1596227400,2427,221
2992,1596313800,2680,335
2993,1596400200,2594,322
2994,1596486600,1171,105
2995,1601445000,2411,286
2996,1601498700,4913,271
2997,1601584200,2504,202
2998,1601670600,2720,420
2999,1601757000,2740,409
3000,1601843400,312,36
3001,1601940900,623,50
3002,1603094700,1787,260
3003,1603139400,2729,415
3004,1603225800,2705,304
3005,1603312200,4631,310
3006,1603398600,2648,208
3007,1603485000,3193,398
3008,1603571400,213,37
3009,1603809600,593,104
3010,1603830600,279,34
3011,1603955100,3679,269
3012,1604003400,2519,224
3013,1604089800,2742,372
3014,1604176200,2815,406
3015,1604262600,3289,352
3016,1604349000,1850,294
3017,1604435400,2201,393
3018,1604521800,3071,313
3019,1604608200,1721,243
3020,1604694600,2610,361
3021,1604781000,2574,364
3022,1604867400,2604,366
3023,1604953800,2539,358
3024,1605040200,2701,361
3025,1605126600,4176,300
3026,1605213000,2304,228
3027,1605299400,2541,372
3028,1605385800,2332,360
3029,1605472200,2623,350
3030,1605558600,2792,422
3031,1605645000,2929,404
3032,1605731400,4106,301
3033,1605817800,2373,207
3034,1605904200,1499,363
3035,1605990600,1511,345
3036,1606077000,1559,366
3037,1606163400,1649,392
3038,1606249800,1749,425
3039,1606336200,2448,286
3040,1606422600,1209,262
3041,1606509000,1475,365
3042,1606595400,1613,376
3043,1606681800,1753,373
3044,1606768200,1813,406
3045,1606854600,1941,403
3046,1606941000,2993,348
3047,1607027400,1583,228
3048,1607113800,2019,396
3049,1607200200,1708,304
3050,1607286600,2143,458
3051,1607373000,2182,474
3052,1607459400,2376,409
3053,1607545800,3569,368
3054,1607632200,1914,264
3055,1607718600,2323,397
3056,1607805000,2318,450
3057,1607891400,2436,425
3058,1607977800,2422,442
3059,1608064200,2482,373
3060,1608150600,3846,354
3061,1608237000,1655,237
3062,1608323400,2101,346
3063,1608409800,2072,307
3064,1608496200,2705,468
3065,1608582600,2795,475
3066,1608669000,3010,439
3067,1608755400,4146,319
3068,1608841800,2101,203
3069,1608928200,2476,381
3070,1609014600,2635,426
3071,1609101000,2481,428
3072,1609187400,2598,455
3073,1609273800,2908,399
3074,1609360200,4358,349
3075,1609446600,2455,226
3076,1609533000,2582,409
3077,1609619400,2695,443
3078,1609705800,2721,425
3079,1609792200,2850,503
3080,1609878600,3046,472
3081,1609965000,4574,394
3082,1610051400,2322,231
3083,1610137800,2590,430
3084,1610224200,2583,374
3085,1610310600,2746,406
3086,1610397000,2874,423
3087,1610483400,3299,421
3088,1610569800,5152,329
3089,1610656200,2954,239
3090,1610742600,3500,419
3091,1610829000,2848,282
3092,1610915400,2804,445
3093,1611001800,2915,425
3094,1611088200,3125,423
3095,1611174600,4059,334
3096,1611261000,2667,240
3097,1611347400,2630,397
3098,1611433800,2790,442
3099,1611520200,2859,459
3100,1611606600,2967,463
3101,1611693000,3364,419
3102,1611779400,4626,365
3103,1611865800,2841,200
3104,1611952200,2844,452
3105,1612038600,2912,475
3106,1612125000,2994,500
3107,1612211400,3020,458
3108,1612297800,3393,361
3109,1612384200,4812,348
3110,1612470600,3052,223
3111,1612557000,2866,434
3112,1612643400,2903,462
3113,1612729800,3008,470
3114,1612816200,3798,478
3115,1612902600,3114,317
3116,1612989000,4252,362
3117,1613075400,2921,216
3118,1613161800,2901,452
3119,1613248200,2966,420
3120,1613334600,2846,430
3121,1613421000,3018,475
3122,1613507400,3283,482
3123,1613593800,3984,359
3124,1613680200,2729,269
3125,1613766600,2978,485
3126,1613853000,2968,498
3127,1613939400,3117,489
3128,1614025800,3227,471
3129,1614112200,4373,400
3130,1614198600,4276,266
3131,1614285000,2349,240
3132,1614371400,3090,453
3133,1614457800,3284,547
3134,1614544200,3147,472
3135,1614630600,3050,492
3136,1614717000,3448,477
3137,1614803400,4721,406
3138,1614889800,2691,262
3139,1614976200,3153,507
3140,1615062600,3381,532
3141,1615149000,3209,489
3142,1615235400,3325,550
3143,1615321800,4174,527
